Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:29:55.517000,VER,33,,1.0,1.0,0 days 00:27:52.708000,,,0 days 00:00:46.406000,0 days 00:00:41.530000,,0 days 00:29:14.054000,0 days 00:29:55.684000,279.0,149.0,211.0,149.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:27:52.708000,2021-12-04 14:13:19.488,1,,False,,False,False
0 days 00:32:10.910000,VER,33,0 days 00:02:15.393000,2.0,1.0,,,0 days 00:00:52.819000,0 days 00:00:47.819000,0 days 00:00:34.755000,0 days 00:30:48.336000,0 days 00:31:36.155000,0 days 00:32:10.910000,149.0,226.0,297.0,227.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:29:55.517000,2021-12-04 14:15:22.297,12,,False,,False,True
0 days 00:33:40.773000,VER,33,0 days 00:01:29.863000,3.0,1.0,,,0 days 00:00:32.861000,0 days 00:00:28.729000,0 days 00:00:28.273000,0 days 00:32:43.771000,0 days 00:33:12.500000,0 days 00:33:40.773000,290.0,314.0,304.0,314.0,True,SOFT,3.0,True,Red Bull Racing,0 days 00:32:10.910000,2021-12-04 14:17:37.690,1,,False,,False,True
0 days 00:36:20.884000,VER,33,,4.0,1.0,,,0 days 00:00:58.660000,0 days 00:00:55.520000,0 days 00:00:45.951000,0 days 00:34:39.413000,0 days 00:35:34.986000,0 days 00:36:21.933000,175.0,159.0,192.0,195.0,False,SOFT,4.0,True,Red Bull Racing,0 days 00:33:40.773000,2021-12-04 14:19:07.553,1,,False,,False,False
0 days 00:38:42.257000,VER,33,0 days 00:02:21.373000,5.0,1.0,,,0 days 00:00:52.763000,0 days 00:00:50.364000,0 days 00:00:38.246000,0 days 00:37:13.647000,0 days 00:38:04.011000,0 days 00:38:42.257000,113.0,145.0,301.0,188.0,False,SOFT,5.0,True,Red Bull Racing,0 days 00:36:20.884000,2021-12-04 14:21:47.664,12,,False,,False,True
0 days 00:40:10.906000,VER,33,0 days 00:01:28.649000,6.0,1.0,,,0 days 00:00:32.314000,0 days 00:00:28.403000,0 days 00:00:27.932000,0 days 00:39:14.571000,0 days 00:39:42.974000,0 days 00:40:10.906000,293.0,310.0,305.0,312.0,True,SOFT,6.0,True,Red Bull Racing,0 days 00:38:42.257000,2021-12-04 14:24:09.037,1,,False,,False,True
0 days 00:42:40.951000,VER,33,,7.0,1.0,,,0 days 00:00:51.904000,0 days 00:00:50.351000,0 days 00:00:47.793000,0 days 00:41:02.906000,0 days 00:41:53.224000,0 days 00:42:43.335000,138.0,157.0,184.0,116.0,False,SOFT,7.0,True,Red Bull Racing,0 days 00:40:10.906000,2021-12-04 14:25:37.686,1,,False,,False,False
0 days 00:45:03.115000,VER,33,0 days 00:02:22.164000,8.0,1.0,,,0 days 00:00:54.158000,0 days 00:00:49.118000,0 days 00:00:38.888000,0 days 00:43:35.109000,0 days 00:44:24.227000,0 days 00:45:03.115000,168.0,185.0,303.0,104.0,False,SOFT,8.0,True,Red Bull Racing,0 days 00:42:40.951000,2021-12-04 14:28:07.731,12,,False,,False,True
0 days 00:46:31.327000,VER,33,0 days 00:01:28.212000,9.0,1.0,,,0 days 00:00:32.041000,0 days 00:00:28.276000,0 days 00:00:27.895000,0 days 00:45:35.156000,0 days 00:46:03.432000,0 days 00:46:31.327000,295.0,311.0,301.0,316.0,True,SOFT,9.0,True,Red Bull Racing,0 days 00:45:03.115000,2021-12-04 14:30:29.895,21,,False,,False,True
0 days 00:48:11.555000,VER,33,0 days 00:01:40.228000,10.0,1.0,,0 days 00:48:10.299000,0 days 00:00:35.631000,0 days 00:00:31.339000,0 days 00:00:33.258000,0 days 00:47:06.958000,0 days 00:47:38.297000,0 days 00:48:11.555000,268.0,279.0,,281.0,False,SOFT,10.0,True,Red Bull Racing,0 days 00:46:31.327000,2021-12-04 14:31:58.107,1,,False,,False,False
0 days 00:50:14.949000,VER,33,0 days 00:02:03.394000,11.0,2.0,0 days 00:48:37.365000,0 days 00:50:13.683000,0 days 00:01:00.866000,0 days 00:00:29.643000,0 days 00:00:32.885000,0 days 00:49:12.421000,0 days 00:49:42.064000,0 days 00:50:14.949000,278.0,298.0,,283.0,False,SOFT,11.0,False,Red Bull Racing,0 days 00:48:11.555000,2021-12-04 14:33:38.335,1,,False,,False,False
0 days 01:00:32.014000,VER,33,,12.0,3.0,0 days 00:58:28.329000,,,0 days 00:00:36.863000,0 days 00:00:45.995000,,0 days 00:59:46.019000,0 days 01:00:33.292000,275.0,239.0,304.0,168.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:50:14.949000,2021-12-04 14:35:41.729,1,,False,,False,False
0 days 01:02:00.119000,VER,33,0 days 00:01:28.105000,13.0,3.0,,,0 days 00:00:31.982000,0 days 00:00:28.285000,0 days 00:00:27.838000,0 days 01:01:03.996000,0 days 01:01:32.281000,0 days 01:02:00.119000,294.0,310.0,308.0,315.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:00:32.014000,2021-12-04 14:45:58.794,1,,False,,False,True
