Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:17:26.325000,RIC,3,0 days 00:01:43.764000,1.0,1.0,0 days 00:15:43.311000,,0 days 00:00:32.717000,0 days 00:00:42.923000,0 days 00:00:28.124000,0 days 00:16:15.278000,0 days 00:16:58.229000,0 days 00:17:26.481000,170.0,174.0,265.0,262.0,False,MEDIUM,1.0,True,McLaren,0 days 00:15:43.311000,2021-05-20 13:00:43.323,1,,False,,False,False
0 days 00:18:43.130000,RIC,3,0 days 00:01:16.805000,2.0,1.0,,,0 days 00:00:20.556000,0 days 00:00:35.965000,0 days 00:00:20.284000,0 days 00:17:46.881000,0 days 00:18:22.846000,0 days 00:18:43.130000,206.0,192.0,267.0,278.0,True,MEDIUM,2.0,True,McLaren,0 days 00:17:26.325000,2021-05-20 13:02:26.337,1,,False,,False,True
0 days 00:19:59.331000,RIC,3,0 days 00:01:16.201000,3.0,1.0,,,0 days 00:00:20.127000,0 days 00:00:35.977000,0 days 00:00:20.097000,0 days 00:19:03.257000,0 days 00:19:39.234000,0 days 00:19:59.331000,198.0,198.0,268.0,282.0,True,MEDIUM,3.0,True,McLaren,0 days 00:18:43.130000,2021-05-20 13:03:43.142,1,,False,,False,True
0 days 00:21:30.422000,RIC,3,0 days 00:01:31.091000,4.0,1.0,,,0 days 00:00:20.355000,0 days 00:00:39.840000,0 days 00:00:30.896000,0 days 00:20:19.686000,0 days 00:20:59.526000,0 days 00:21:30.422000,206.0,180.0,266.0,259.0,False,MEDIUM,4.0,True,McLaren,0 days 00:19:59.331000,2021-05-20 13:04:59.343,1,,False,,False,True
0 days 00:22:45.262000,RIC,3,0 days 00:01:14.840000,5.0,1.0,,,0 days 00:00:19.899000,0 days 00:00:35.040000,0 days 00:00:19.901000,0 days 00:21:50.321000,0 days 00:22:25.361000,0 days 00:22:45.262000,211.0,199.0,270.0,278.0,True,MEDIUM,5.0,True,McLaren,0 days 00:21:30.422000,2021-05-20 13:06:30.434,1,,False,,False,True
0 days 00:24:35.303000,RIC,3,0 days 00:01:50.041000,6.0,1.0,,0 days 00:24:10.691000,0 days 00:00:22.860000,0 days 00:00:44.555000,0 days 00:00:42.626000,0 days 00:23:08.122000,0 days 00:23:52.677000,0 days 00:24:35.303000,172.0,151.0,,265.0,False,MEDIUM,6.0,True,McLaren,0 days 00:22:45.262000,2021-05-20 13:07:45.274,1,,False,,False,False
0 days 00:26:07.690000,RIC,3,0 days 00:01:32.387000,7.0,2.0,0 days 00:24:36.379000,,0 days 00:00:27.471000,0 days 00:00:38.302000,0 days 00:00:26.614000,0 days 00:25:02.774000,0 days 00:25:41.076000,0 days 00:26:07.690000,185.0,187.0,263.0,266.0,False,MEDIUM,7.0,False,McLaren,0 days 00:24:35.303000,2021-05-20 13:09:35.315,1,,False,,False,False
0 days 00:27:28.941000,RIC,3,0 days 00:01:21.251000,8.0,2.0,,,0 days 00:00:19.990000,0 days 00:00:36.027000,0 days 00:00:25.234000,0 days 00:26:27.680000,0 days 00:27:03.707000,0 days 00:27:28.941000,209.0,169.0,267.0,281.0,False,MEDIUM,8.0,False,McLaren,0 days 00:26:07.690000,2021-05-20 13:11:07.702,1,,False,,False,True
0 days 00:28:43.269000,RIC,3,0 days 00:01:14.328000,9.0,2.0,,,0 days 00:00:19.602000,0 days 00:00:34.992000,0 days 00:00:19.734000,0 days 00:27:48.543000,0 days 00:28:23.535000,0 days 00:28:43.269000,211.0,202.0,268.0,280.0,True,MEDIUM,9.0,False,McLaren,0 days 00:27:28.941000,2021-05-20 13:12:28.953,1,,False,,False,True
0 days 00:30:08.667000,RIC,3,0 days 00:01:25.398000,10.0,2.0,,,0 days 00:00:22.030000,0 days 00:00:40.752000,0 days 00:00:22.616000,0 days 00:29:05.299000,0 days 00:29:46.051000,0 days 00:30:08.667000,183.0,169.0,268.0,267.0,False,MEDIUM,10.0,False,McLaren,0 days 00:28:43.269000,2021-05-20 13:13:43.281,1,,False,,False,True
