Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:32:06.699000,VER,33,,1.0,1.0,0 days 00:29:50.910000,,,0 days 00:01:08.036000,0 days 00:00:36.338000,,0 days 00:31:30.486000,0 days 00:32:06.849000,194.0,129.0,226.0,287.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:29:50.910000,2021-08-27 13:14:52.319,12,,False,,False,False
0 days 00:33:51.826000,VER,33,0 days 00:01:45.127000,2.0,1.0,,,0 days 00:00:31.351000,0 days 00:00:44.952000,0 days 00:00:28.824000,0 days 00:32:38.050000,0 days 00:33:23.002000,0 days 00:33:51.826000,321.0,210.0,220.0,302.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:32:06.699000,2021-08-27 13:17:08.108,1,,False,,False,True
0 days 00:36:19.427000,VER,33,0 days 00:02:27.601000,3.0,1.0,,,0 days 00:00:39.647000,0 days 00:01:06.356000,0 days 00:00:41.598000,0 days 00:34:31.473000,0 days 00:35:37.829000,0 days 00:36:19.427000,180.0,136.0,227.0,248.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:33:51.826000,2021-08-27 13:18:53.235,1,,False,,False,True
0 days 00:38:04.024000,VER,33,0 days 00:01:44.597000,4.0,1.0,,,0 days 00:00:31.009000,0 days 00:00:44.862000,0 days 00:00:28.726000,0 days 00:36:50.436000,0 days 00:37:35.298000,0 days 00:38:04.024000,323.0,211.0,224.0,305.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 00:36:19.427000,2021-08-27 13:21:20.836,1,,False,,False,True
0 days 00:40:07.447000,VER,33,0 days 00:02:03.423000,5.0,1.0,,0 days 00:40:05.238000,0 days 00:00:35.036000,0 days 00:00:51.318000,0 days 00:00:37.069000,0 days 00:38:39.060000,0 days 00:39:30.378000,0 days 00:40:07.447000,278.0,182.0,,260.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 00:38:04.024000,2021-08-27 13:23:05.433,1,,False,,False,False
0 days 00:50:04.758000,VER,33,,6.0,2.0,0 days 00:47:47.890000,,,0 days 00:01:11.376000,0 days 00:00:32.312000,,0 days 00:49:33.183000,0 days 00:50:04.926000,246.0,175.0,227.0,212.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:40:07.447000,2021-08-27 13:25:08.856,12,,False,,False,False
0 days 00:51:49.230000,VER,33,0 days 00:01:44.472000,7.0,2.0,,,0 days 00:00:30.976000,0 days 00:00:44.416000,0 days 00:00:29.080000,0 days 00:50:35.734000,0 days 00:51:20.150000,0 days 00:51:49.230000,320.0,208.0,219.0,302.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:50:04.758000,2021-08-27 13:35:06.167,1,,False,,False,True
0 days 00:53:52.456000,VER,33,0 days 00:02:03.226000,8.0,2.0,,0 days 00:53:48.721000,0 days 00:00:35.066000,0 days 00:00:52.307000,0 days 00:00:35.853000,0 days 00:52:24.296000,0 days 00:53:16.603000,0 days 00:53:52.456000,262.0,182.0,,262.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:51:49.230000,2021-08-27 13:36:50.639,12,,False,,False,False
0 days 01:06:57.272000,VER,33,,9.0,3.0,0 days 01:05:07.727000,,,0 days 00:00:48.609000,0 days 00:00:30.051000,,0 days 01:06:27.221000,0 days 01:06:57.417000,302.0,201.0,215.0,281.0,False,MEDIUM,6.0,False,Red Bull Racing,0 days 01:05:07.727000,2021-08-27 13:50:09.136,1,,False,,False,False
0 days 01:08:46.912000,VER,33,0 days 00:01:49.640000,10.0,3.0,,,0 days 00:00:32.033000,0 days 00:00:47.756000,0 days 00:00:29.851000,0 days 01:07:29.305000,0 days 01:08:17.061000,0 days 01:08:46.912000,312.0,194.0,214.0,300.0,False,MEDIUM,7.0,False,Red Bull Racing,0 days 01:06:57.272000,2021-08-27 13:51:58.681,1,,False,,False,True
0 days 01:10:36.825000,VER,33,0 days 00:01:49.913000,11.0,3.0,,,0 days 00:00:31.937000,0 days 00:00:48.178000,0 days 00:00:29.798000,0 days 01:09:18.849000,0 days 01:10:07.027000,0 days 01:10:36.825000,313.0,193.0,216.0,302.0,False,MEDIUM,8.0,False,Red Bull Racing,0 days 01:08:46.912000,2021-08-27 13:53:48.321,1,,False,,False,True
