Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:16:27.224000,VER,33,,1.0,1.0,0 days 00:14:27.277000,,,0 days 00:00:32.099000,0 days 00:00:50.711000,,0 days 00:15:36.553000,0 days 00:16:27.324000,266.0,285.0,289.0,160.0,False,HARD,1.0,True,Red Bull Racing,0 days 00:14:27.277000,2021-12-03 13:31:13.728,1,,False,,False,False
0 days 00:18:00.838000,VER,33,0 days 00:01:33.614000,2.0,1.0,,,0 days 00:00:34.759000,0 days 00:00:29.726000,0 days 00:00:29.129000,0 days 00:17:01.983000,0 days 00:17:31.709000,0 days 00:18:00.838000,277.0,307.0,293.0,313.0,True,HARD,2.0,True,Red Bull Racing,0 days 00:16:27.224000,2021-12-03 13:33:13.675,1,,False,,False,True
0 days 00:20:02.786000,VER,33,0 days 00:02:01.948000,3.0,1.0,,,0 days 00:00:46.497000,0 days 00:00:39.272000,0 days 00:00:36.179000,0 days 00:18:47.335000,0 days 00:19:26.607000,0 days 00:20:02.786000,113.0,249.0,291.0,249.0,False,HARD,3.0,True,Red Bull Racing,0 days 00:18:00.838000,2021-12-03 13:34:47.289,1,,False,,False,True
0 days 00:21:34.522000,VER,33,0 days 00:01:31.736000,4.0,1.0,,,0 days 00:00:33.613000,0 days 00:00:29.258000,0 days 00:00:28.865000,0 days 00:20:36.399000,0 days 00:21:05.657000,0 days 00:21:34.522000,281.0,312.0,297.0,315.0,True,HARD,4.0,True,Red Bull Racing,0 days 00:20:02.786000,2021-12-03 13:36:49.237,1,,False,,False,True
0 days 00:24:03.995000,VER,33,0 days 00:02:29.473000,5.0,1.0,,,0 days 00:01:00.297000,0 days 00:00:50.951000,0 days 00:00:38.225000,0 days 00:22:34.819000,0 days 00:23:25.770000,0 days 00:24:03.995000,190.0,91.0,293.0,272.0,False,HARD,5.0,True,Red Bull Racing,0 days 00:21:34.522000,2021-12-03 13:38:20.973,1,,False,,False,True
0 days 00:25:34.915000,VER,33,0 days 00:01:30.920000,6.0,1.0,,,0 days 00:00:33.155000,0 days 00:00:29.131000,0 days 00:00:28.634000,0 days 00:24:37.150000,0 days 00:25:06.281000,0 days 00:25:34.915000,283.0,311.0,298.0,315.0,True,HARD,6.0,True,Red Bull Racing,0 days 00:24:03.995000,2021-12-03 13:40:50.446,1,,False,,False,True
0 days 00:27:39.553000,VER,33,0 days 00:02:04.638000,7.0,1.0,,0 days 00:27:38.633000,0 days 00:00:52.295000,0 days 00:00:35.606000,0 days 00:00:36.737000,0 days 00:26:27.210000,0 days 00:27:02.816000,0 days 00:27:39.553000,253.0,249.0,,257.0,False,HARD,7.0,True,Red Bull Racing,0 days 00:25:34.915000,2021-12-03 13:42:21.366,1,,False,,False,False
0 days 00:30:12.564000,VER,33,,8.0,2.0,0 days 00:28:05.621000,,0 days 00:01:20.147000,0 days 00:00:40.864000,0 days 00:00:31.993000,0 days 00:28:59.769000,0 days 00:29:41.507000,0 days 00:30:12.757000,136.0,234.0,293.0,280.0,False,HARD,8.0,False,Red Bull Racing,0 days 00:27:39.553000,2021-12-03 13:44:26.004,1,,False,,False,False
0 days 00:31:42.918000,VER,33,0 days 00:01:30.354000,9.0,2.0,,,0 days 00:00:32.906000,0 days 00:00:28.962000,0 days 00:00:28.486000,0 days 00:30:45.470000,0 days 00:31:14.432000,0 days 00:31:42.918000,283.0,309.0,296.0,312.0,True,HARD,9.0,False,Red Bull Racing,0 days 00:30:12.564000,2021-12-03 13:46:59.015,1,,False,,False,True
0 days 00:34:02.087000,VER,33,0 days 00:02:19.169000,10.0,2.0,,,0 days 00:00:53.081000,0 days 00:00:45.738000,0 days 00:00:40.350000,0 days 00:32:35.999000,0 days 00:33:21.737000,0 days 00:34:02.087000,154.0,209.0,292.0,202.0,False,HARD,10.0,False,Red Bull Racing,0 days 00:31:42.918000,2021-12-03 13:48:29.369,1,,False,,False,True
