Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 04:19:26.382000,VER,33,0 days 00:03:27.071000,1.0,1.0,0 days 04:16:05.434000,,,0 days 00:01:36.992000,0 days 00:00:53.620000,,0 days 04:18:32.857000,0 days 04:19:26.547000,140.0,132.0,159.0,121.0,False,UNKNOWN,1.0,False,Red Bull Racing,0 days 04:15:59.115000,2021-08-29 16:17:00.242,1,1.0,False,,False,False
0 days 04:22:44.731000,VER,33,,2.0,1.0,,,0 days 00:00:54.169000,0 days 00:01:32.540000,0 days 00:00:51.665000,0 days 04:20:20.657000,0 days 04:21:53.161000,0 days 04:22:44.922000,178.0,116.0,157.0,129.0,False,UNKNOWN,2.0,False,Red Bull Racing,0 days 04:19:26.382000,2021-08-29 16:20:27.509,1,1.0,False,,False,False
0 days 04:26:08.687000,VER,33,,3.0,1.0,,0 days 04:26:04.656000,0 days 00:00:52.264000,0 days 00:01:32.729000,0 days 00:00:59.005000,0 days 04:23:37.097000,0 days 04:25:09.777000,0 days 04:26:09.006000,166.0,110.0,,125.0,False,UNKNOWN,3.0,False,Red Bull Racing,0 days 04:22:44.731000,2021-08-29 16:23:45.858,15,1.0,False,,False,False
