Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:21:37.177000,VER,33,,1.0,1.0,0 days 00:19:59.541000,,,0 days 00:00:37.156000,0 days 00:00:32.236000,,0 days 00:21:04.977000,0 days 00:21:37.260000,265.0,99.0,300.0,,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:19:59.541000,2021-09-03 13:06:28.390,1,,False,,False,False
0 days 00:22:57.406000,VER,33,0 days 00:01:20.229000,2.0,1.0,,,0 days 00:00:25.118000,0 days 00:00:30.635000,0 days 00:00:24.476000,0 days 00:22:02.295000,0 days 00:22:32.930000,0 days 00:22:57.406000,279.0,242.0,298.0,309.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:21:37.177000,2021-09-03 13:08:06.026,1,,False,,False,True
0 days 00:33:05.372000,VER,33,,3.0,1.0,,0 days 00:24:24.496000,0 days 00:00:24.962000,,,0 days 00:23:22.354000,,,276.0,,,305.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:22:57.406000,2021-09-03 13:09:26.255,125,,False,,False,False
0 days 00:34:34.565000,VER,33,,4.0,2.0,0 days 00:33:05.372000,,,0 days 00:00:33.853000,0 days 00:00:26.871000,,0 days 00:34:07.705000,0 days 00:34:34.675000,186.0,207.0,299.0,,False,MEDIUM,4.0,False,Red Bull Racing,0 days 00:33:05.372000,2021-09-03 13:19:34.221,1,,False,,False,False
0 days 00:35:46.258000,VER,33,0 days 00:01:11.693000,5.0,2.0,,,0 days 00:00:25.052000,0 days 00:00:24.279000,0 days 00:00:22.362000,0 days 00:34:59.617000,0 days 00:35:23.896000,0 days 00:35:46.258000,276.0,280.0,300.0,307.0,True,MEDIUM,5.0,False,Red Bull Racing,0 days 00:34:34.565000,2021-09-03 13:21:03.414,1,,False,,False,True
0 days 00:37:34.403000,VER,33,0 days 00:01:48.145000,6.0,2.0,,,0 days 00:00:34.358000,0 days 00:00:38.432000,0 days 00:00:35.355000,0 days 00:36:20.616000,0 days 00:36:59.048000,0 days 00:37:34.403000,203.0,80.0,297.0,264.0,False,MEDIUM,6.0,False,Red Bull Racing,0 days 00:35:46.258000,2021-09-03 13:22:15.107,1,,False,,False,True
0 days 00:38:46.322000,VER,33,0 days 00:01:11.919000,7.0,2.0,,,0 days 00:00:25.106000,0 days 00:00:24.432000,0 days 00:00:22.381000,0 days 00:37:59.509000,0 days 00:38:23.941000,0 days 00:38:46.322000,276.0,282.0,300.0,305.0,False,MEDIUM,7.0,False,Red Bull Racing,0 days 00:37:34.403000,2021-09-03 13:24:03.252,1,,False,,False,True
0 days 00:40:14.659000,VER,33,0 days 00:01:28.337000,8.0,2.0,,0 days 00:40:14.387000,0 days 00:00:28.259000,0 days 00:00:29.608000,0 days 00:00:30.470000,0 days 00:39:14.581000,0 days 00:39:44.189000,0 days 00:40:14.659000,243.0,220.0,,243.0,False,MEDIUM,8.0,False,Red Bull Racing,0 days 00:38:46.322000,2021-09-03 13:25:15.171,1,,False,,False,False
0 days 00:47:34.158000,VER,33,,9.0,3.0,0 days 00:45:59.539000,,,0 days 00:00:36.982000,0 days 00:00:25.158000,,0 days 00:47:09,0 days 00:47:34.328000,181.0,238.0,296.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 00:40:14.659000,2021-09-03 13:26:43.508,1,,False,,False,False
0 days 00:53:37.085000,VER,33,,10.0,3.0,,0 days 00:49:12.908000,0 days 00:00:24.836000,,,0 days 00:47:59.018000,,,274.0,,,305.0,False,SOFT,2.0,True,Red Bull Racing,0 days 00:47:34.158000,2021-09-03 13:34:03.007,125,,False,,False,False
