Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:17:32.633000,VER,33,,1.0,1.0,0 days 00:15:39.616000,,,0 days 00:00:42.414000,0 days 00:00:42.762000,,0 days 00:16:49.897000,0 days 00:17:32.838000,242.0,141.0,275.0,270.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:15:39.616000,2021-07-02 09:30:40.926,1,,False,,False,False
0 days 00:18:39.273000,VER,33,0 days 00:01:06.640000,2.0,1.0,,,0 days 00:00:17.109000,0 days 00:00:29.611000,0 days 00:00:19.920000,0 days 00:17:49.742000,0 days 00:18:19.353000,0 days 00:18:39.273000,308.0,241.0,281.0,306.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:17:32.633000,2021-07-02 09:32:33.943,1,,False,,False,True
0 days 00:20:35.494000,VER,33,0 days 00:01:56.221000,3.0,1.0,,,0 days 00:00:28.305000,0 days 00:00:50.892000,0 days 00:00:37.024000,0 days 00:19:07.578000,0 days 00:19:58.470000,0 days 00:20:35.494000,130.0,118.0,120.0,182.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:18:39.273000,2021-07-02 09:33:40.583,1,,False,,False,True
0 days 00:22:24.140000,VER,33,0 days 00:01:48.646000,4.0,1.0,,,0 days 00:00:28.771000,0 days 00:00:46.187000,0 days 00:00:33.688000,0 days 00:21:04.265000,0 days 00:21:50.452000,0 days 00:22:24.140000,216.0,69.0,279.0,210.0,False,SOFT,4.0,True,Red Bull Racing,0 days 00:20:35.494000,2021-07-02 09:35:36.804,1,,False,,False,True
0 days 00:23:30.147000,VER,33,0 days 00:01:06.007000,5.0,1.0,,,0 days 00:00:16.767000,0 days 00:00:29.349000,0 days 00:00:19.891000,0 days 00:22:40.907000,0 days 00:23:10.256000,0 days 00:23:30.147000,306.0,244.0,283.0,305.0,True,SOFT,5.0,True,Red Bull Racing,0 days 00:22:24.140000,2021-07-02 09:37:25.450,1,,False,,False,True
0 days 00:24:47.327000,VER,33,0 days 00:01:17.180000,6.0,1.0,,0 days 00:24:44.880000,0 days 00:00:18.469000,0 days 00:00:32.470000,0 days 00:00:26.241000,0 days 00:23:48.616000,0 days 00:24:21.086000,0 days 00:24:47.327000,271.0,229.0,,271.0,False,SOFT,6.0,True,Red Bull Racing,0 days 00:23:30.147000,2021-07-02 09:38:31.457,1,,False,,False,False
0 days 00:26:32.094000,VER,33,0 days 00:01:44.767000,7.0,2.0,0 days 00:25:09.942000,,0 days 00:00:40.294000,0 days 00:00:39.636000,0 days 00:00:24.837000,0 days 00:25:27.621000,0 days 00:26:07.257000,0 days 00:26:32.094000,259.0,171.0,279.0,258.0,False,TEST_UNKNOWN,1.0,True,Red Bull Racing,0 days 00:24:47.327000,2021-07-02 09:39:48.637,12,,False,,False,False
0 days 00:27:37.652000,VER,33,0 days 00:01:05.558000,8.0,2.0,,,0 days 00:00:16.767000,0 days 00:00:28.933000,0 days 00:00:19.858000,0 days 00:26:48.861000,0 days 00:27:17.794000,0 days 00:27:37.652000,306.0,244.0,280.0,307.0,True,TEST_UNKNOWN,2.0,True,Red Bull Racing,0 days 00:26:32.094000,2021-07-02 09:41:33.404,1,,False,,False,True
0 days 00:29:25.139000,VER,33,0 days 00:01:47.487000,9.0,2.0,,,0 days 00:00:24.141000,0 days 00:00:49.015000,0 days 00:00:34.331000,0 days 00:28:01.793000,0 days 00:28:50.808000,0 days 00:29:25.139000,189.0,133.0,127.0,173.0,False,TEST_UNKNOWN,3.0,True,Red Bull Racing,0 days 00:27:37.652000,2021-07-02 09:42:38.962,1,,False,,False,True
0 days 00:31:01.031000,VER,33,0 days 00:01:35.892000,10.0,2.0,,,0 days 00:00:27.720000,0 days 00:00:41.641000,0 days 00:00:26.531000,0 days 00:29:52.859000,0 days 00:30:34.500000,0 days 00:31:01.031000,216.0,76.0,280.0,235.0,False,TEST_UNKNOWN,4.0,True,Red Bull Racing,0 days 00:29:25.139000,2021-07-02 09:44:26.449,1,,False,,False,True
