Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:18:49.691000,VER,33,,1.0,1.0,0 days 00:16:44.422000,,,0 days 00:00:41.611000,0 days 00:00:41.380000,,0 days 00:18:08.350000,0 days 00:18:49.822000,218.0,258.0,170.0,267.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:16:44.422000,2021-09-24 12:01:44.432,1,,False,,False,False
0 days 00:20:25.743000,VER,33,0 days 00:01:36.052000,2.0,1.0,,,0 days 00:00:35.039000,0 days 00:00:33.056000,0 days 00:00:27.957000,0 days 00:19:24.730000,0 days 00:19:57.786000,0 days 00:20:25.743000,263.0,317.0,159.0,304.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:18:49.691000,2021-09-24 12:03:49.701,1,,False,,False,True
0 days 00:23:03.332000,VER,33,,3.0,1.0,,,0 days 00:00:57.380000,0 days 00:00:52.472000,0 days 00:00:47.777000,0 days 00:21:23.083000,0 days 00:22:15.605000,0 days 00:23:03.497000,110.0,223.0,162.0,161.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 00:20:25.743000,2021-09-24 12:05:25.753,1,,False,,False,False
0 days 00:24:38.996000,VER,33,0 days 00:01:35.664000,4.0,1.0,,,0 days 00:00:35.088000,0 days 00:00:32.747000,0 days 00:00:27.829000,0 days 00:23:38.420000,0 days 00:24:11.167000,0 days 00:24:38.996000,265.0,316.0,163.0,309.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 00:23:03.332000,2021-09-24 12:08:03.342,1,,False,,False,True
0 days 00:26:33.232000,VER,33,0 days 00:01:54.236000,5.0,1.0,,0 days 00:26:27.797000,0 days 00:00:40.302000,0 days 00:00:37.399000,0 days 00:00:36.535000,0 days 00:25:19.298000,0 days 00:25:56.697000,0 days 00:26:33.232000,206.0,279.0,,244.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 00:24:38.996000,2021-09-24 12:09:39.006,1,,False,,False,False
0 days 00:34:48.200000,VER,33,,6.0,2.0,0 days 00:32:40.236000,,,0 days 00:00:45.649000,0 days 00:00:34.423000,,0 days 00:34:13.829000,0 days 00:34:48.746000,185.0,272.0,170.0,256.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:26:33.232000,2021-09-24 12:11:33.242,1,,False,,False,False
0 days 00:36:22.821000,VER,33,0 days 00:01:34.621000,7.0,2.0,,,0 days 00:00:34.779000,0 days 00:00:32.424000,0 days 00:00:27.418000,0 days 00:35:22.979000,0 days 00:35:55.403000,0 days 00:36:22.821000,264.0,316.0,161.0,307.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:34:48.200000,2021-09-24 12:19:48.210,1,,False,,False,True
0 days 00:38:23.744000,VER,33,0 days 00:02:00.923000,8.0,2.0,,0 days 00:38:19.253000,0 days 00:00:40.788000,0 days 00:00:41.891000,0 days 00:00:38.244000,0 days 00:37:03.609000,0 days 00:37:45.500000,0 days 00:38:23.744000,196.0,255.0,,215.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:36:22.821000,2021-09-24 12:21:22.831,1,,False,,False,False
0 days 00:49:23.602000,VER,33,,9.0,3.0,0 days 00:47:13.291000,0 days 00:49:15.584000,,0 days 00:00:39.447000,0 days 00:00:35.971000,,0 days 00:48:47.631000,0 days 00:49:24.924000,202.0,268.0,,231.0,False,MEDIUM,6.0,False,Red Bull Racing,0 days 00:38:23.744000,2021-09-24 12:23:23.754,1,,False,,False,False
0 days 00:59:03.895000,VER,33,,10.0,4.0,0 days 00:49:47.993000,0 days 00:52:17.859000,,,,,,,,,,,False,MEDIUM,7.0,False,Red Bull Racing,0 days 00:49:23.602000,2021-09-24 12:34:23.612,125,,False,,False,False
