Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:16:56.317000,RIC,3,,1.0,1.0,0 days 00:15:06.078000,,,0 days 00:00:42.925000,0 days 00:00:33.642000,,0 days 00:16:22.715000,0 days 00:16:56.446000,278.0,251.0,240.0,305.0,False,HARD,1.0,True,McLaren,0 days 00:15:06.078000,2021-07-16 13:30:06.088,1,,False,,False,False
0 days 00:18:30.952000,RIC,3,0 days 00:01:34.635000,2.0,1.0,,,0 days 00:00:29.999000,0 days 00:00:38.404000,0 days 00:00:26.232000,0 days 00:17:26.316000,0 days 00:18:04.720000,0 days 00:18:30.952000,276.0,254.0,244.0,288.0,True,HARD,2.0,True,McLaren,0 days 00:16:56.317000,2021-07-16 13:31:56.327,1,,False,,False,True
0 days 00:20:04.203000,RIC,3,0 days 00:01:33.251000,3.0,1.0,,,0 days 00:00:29.528000,0 days 00:00:38.038000,0 days 00:00:25.685000,0 days 00:19:00.480000,0 days 00:19:38.518000,0 days 00:20:04.203000,280.0,256.0,245.0,295.0,True,HARD,3.0,True,McLaren,0 days 00:18:30.952000,2021-07-16 13:33:30.962,1,,False,,False,True
0 days 00:21:37.530000,RIC,3,0 days 00:01:33.327000,4.0,1.0,,,0 days 00:00:29.385000,0 days 00:00:38.250000,0 days 00:00:25.692000,0 days 00:20:33.588000,0 days 00:21:11.838000,0 days 00:21:37.530000,278.0,253.0,245.0,296.0,False,HARD,4.0,True,McLaren,0 days 00:20:04.203000,2021-07-16 13:35:04.213,1,,False,,False,True
0 days 00:23:10.389000,RIC,3,0 days 00:01:32.859000,5.0,1.0,,,0 days 00:00:29.325000,0 days 00:00:37.803000,0 days 00:00:25.731000,0 days 00:22:06.855000,0 days 00:22:44.658000,0 days 00:23:10.389000,282.0,252.0,245.0,299.0,True,HARD,5.0,True,McLaren,0 days 00:21:37.530000,2021-07-16 13:36:37.540,1,,False,,False,True
0 days 00:24:43.556000,RIC,3,0 days 00:01:33.167000,6.0,1.0,,,0 days 00:00:29.576000,0 days 00:00:37.763000,0 days 00:00:25.828000,0 days 00:23:39.965000,0 days 00:24:17.728000,0 days 00:24:43.556000,284.0,255.0,245.0,300.0,False,HARD,6.0,True,McLaren,0 days 00:23:10.389000,2021-07-16 13:38:10.399,1,,False,,False,True
0 days 00:26:17.297000,RIC,3,0 days 00:01:33.741000,7.0,1.0,,,0 days 00:00:29.654000,0 days 00:00:38.265000,0 days 00:00:25.822000,0 days 00:25:13.210000,0 days 00:25:51.475000,0 days 00:26:17.297000,292.0,254.0,247.0,301.0,False,HARD,7.0,True,McLaren,0 days 00:24:43.556000,2021-07-16 13:39:43.566,1,,False,,False,True
0 days 00:27:49.887000,RIC,3,0 days 00:01:32.590000,8.0,1.0,,,0 days 00:00:29.440000,0 days 00:00:37.665000,0 days 00:00:25.485000,0 days 00:26:46.737000,0 days 00:27:24.402000,0 days 00:27:49.887000,,255.0,245.0,301.0,True,HARD,8.0,True,McLaren,0 days 00:26:17.297000,2021-07-16 13:41:17.307,1,,False,,False,True
0 days 00:29:25.414000,RIC,3,0 days 00:01:35.527000,9.0,1.0,,0 days 00:29:19.424000,0 days 00:00:29.610000,0 days 00:00:38.912000,0 days 00:00:27.005000,0 days 00:28:19.497000,0 days 00:28:58.409000,0 days 00:29:25.414000,287.0,252.0,,303.0,False,HARD,9.0,True,McLaren,0 days 00:27:49.887000,2021-07-16 13:42:49.897,1,,False,,False,False
0 days 00:31:49.050000,RIC,3,0 days 00:02:23.636000,10.0,2.0,0 days 00:30:02.076000,,0 days 00:01:09.758000,0 days 00:00:46.300000,0 days 00:00:27.578000,0 days 00:30:35.172000,0 days 00:31:21.472000,0 days 00:31:49.050000,178.0,214.0,246.0,299.0,False,HARD,10.0,False,McLaren,0 days 00:29:25.414000,2021-07-16 13:44:25.424,1,,False,,False,False
